machine_id,time_stamp,failure_domain_1,failure_domain_2,cpu_num,mem_size,status
m_2605,212271,128,7.0,96,100,USING
m_2605,220118,128,7.0,96,100,USING
m_2605,260357,128,7.0,96,100,USING
m_2605,263473,128,7.0,96,100,USING
m_2605,538561,128,7.0,96,100,USING
m_2605,546058,128,7.0,96,100,USING
m_2609,538532,24,4.0,96,100,USING
m_2609,552823,24,4.0,96,100,USING
m_2609,568293,24,4.0,96,100,USING
m_2609,581410,24,4.0,96,100,USING
m_2611,537690,183,5.0,96,100,USING
m_2611,550884,183,5.0,96,100,USING
m_2611,567063,183,5.0,96,100,USING
m_2611,573311,183,5.0,96,100,USING
m_2611,574908,183,5.0,96,100,USING
m_2612,555597,84,11.0,96,100,USING
m_2612,564661,84,11.0,96,100,USING
m_2612,578992,84,11.0,96,100,USING
m_2615,126116,177,13.0,96,100,USING
m_2615,274291,177,13.0,96,100,USING
m_2615,275990,177,13.0,96,100,USING
m_2615,399839,177,13.0,96,100,USING
m_2615,401588,177,13.0,96,100,USING
m_2616,212262,237,3.0,96,100,USING
m_2616,216832,237,3.0,96,100,USING
m_2616,260350,237,3.0,96,100,USING
m_2616,264851,237,3.0,96,100,USING
m_2618,225737,211,15.0,96,100,USING
m_2618,230554,211,15.0,96,100,USING
m_2619,542430,92,19.0,96,100,USING
m_2619,550732,92,19.0,96,100,USING
m_262,212179,79,6.0,96,100,USING
m_262,218998,79,6.0,96,100,USING
m_262,260275,79,6.0,96,100,USING
m_262,264736,79,6.0,96,100,USING
m_2623,552244,67,17.0,96,100,USING
m_2623,556122,67,17.0,96,100,USING
m_2623,578882,67,17.0,96,100,USING
m_2623,584905,67,17.0,96,100,USING
m_2623,594937,67,17.0,96,100,USING
m_2624,535045,173,2.0,96,100,USING
m_2624,550750,173,2.0,96,100,USING
m_2625,447885,49,11.0,96,100,USING
m_2625,557105,49,11.0,96,100,USING
m_2628,258949,20,20.0,96,100,USING
m_2628,340934,20,20.0,96,100,USING
m_2628,344874,20,20.0,96,100,USING
m_2628,353333,20,20.0,96,100,USING
m_2628,357109,20,20.0,96,100,USING
m_2628,358905,20,20.0,96,100,USING
m_2628,444093,20,20.0,96,100,USING
m_2628,447942,20,20.0,96,100,USING
m_2628,454081,20,20.0,96,100,USING
m_2628,460309,20,20.0,96,100,USING
m_2628,485770,20,20.0,96,100,USING
m_2628,532005,20,20.0,96,100,USING
m_2628,537643,20,20.0,96,100,USING
m_2628,540708,20,20.0,96,100,USING
m_263,224420,81,8.0,96,100,USING
m_263,397052,81,8.0,96,100,USING
m_2630,232005,257,20.0,96,100,USING
m_2631,134632,285,9.0,96,100,USING
m_2631,139193,285,9.0,96,100,USING
m_2631,280642,285,9.0,96,100,USING
m_2633,163235,82,9.0,96,100,USING
m_2633,166622,82,9.0,96,100,USING
m_2634,336382,68,17.0,96,100,USING
m_2634,338553,68,17.0,96,100,USING
m_2634,343721,68,17.0,96,100,USING
m_2635,221267,52,12.0,96,100,USING
m_2635,222357,52,12.0,96,100,USING
m_2635,336291,52,12.0,96,100,USING
m_2635,340126,52,12.0,96,100,USING
m_2636,152482,186,6.0,96,100,USING
m_2636,166842,186,6.0,96,100,USING
m_2636,168599,186,6.0,96,100,USING
m_2637,245680,184,6.0,96,100,USING
m_2637,246988,184,6.0,96,100,USING
m_2637,401708,184,6.0,96,100,USING
m_2637,408680,184,6.0,96,100,USING
m_2637,568502,184,6.0,96,100,USING
m_2637,579489,184,6.0,96,100,USING
m_2639,198542,5,5.0,96,100,USING
m_264,598435,13,13.0,96,100,USING
m_2642,587983,81,1.0,96,100,USING
m_2642,589411,81,1.0,96,100,USING
m_2643,541590,292,3.0,96,100,USING
m_2643,549133,292,3.0,96,100,USING
m_2644,327995,5,5.0,96,100,USING
m_2645,581069,157,7.0,96,100,USING
m_2645,583175,157,7.0,96,100,USING
m_2646,569903,219,17.0,96,100,USING
m_2646,572776,219,17.0,96,100,USING
m_2646,577522,219,17.0,96,100,USING
m_2646,580775,219,17.0,96,100,USING
m_2646,584154,219,17.0,96,100,USING
m_2646,588974,219,17.0,96,100,USING
m_2646,595221,219,17.0,96,100,USING
m_2648,126499,12,12.0,96,100,USING
m_2648,135054,12,12.0,96,100,USING
m_2648,162884,12,12.0,96,100,USING
m_2648,342935,12,12.0,96,100,USING
m_2648,346884,12,12.0,96,100,USING
m_2649,145785,239,4.0,96,100,USING
m_2650,129784,54,16.0,96,100,USING
m_2650,133903,54,16.0,96,100,USING
m_2650,162723,54,16.0,96,100,USING
m_2650,165565,54,16.0,96,100,USING
m_2650,314625,54,16.0,96,100,USING
m_2650,316964,54,16.0,96,100,USING
m_2650,342456,54,16.0,96,100,USING
m_2650,346403,54,16.0,96,100,USING
m_2650,348203,54,16.0,96,100,USING
m_2650,385537,54,16.0,96,100,USING
m_2650,387556,54,16.0,96,100,USING
m_2650,429744,54,16.0,96,100,USING
m_2650,431637,54,16.0,96,100,USING
m_2650,550729,54,16.0,96,100,USING
m_2650,554279,54,16.0,96,100,USING
m_2653,163324,92,19.0,96,100,USING
m_2653,166643,92,19.0,96,100,USING
m_2654,447886,54,16.0,96,100,USING
m_2654,539546,54,16.0,96,100,USING
m_2654,550701,54,16.0,96,100,USING
m_2654,557098,54,16.0,96,100,USING
m_2655,220119,257,20.0,96,100,USING
m_2655,221518,257,20.0,96,100,USING
m_2655,536321,257,20.0,96,100,USING
m_2655,552972,257,20.0,96,100,USING
m_2656,599889,5,5.0,96,100,USING
m_2658,162785,209,14.0,96,100,USING
m_2659,248700,58,14.0,96,100,USING
m_2659,252442,58,14.0,96,100,USING
m_2659,267096,58,14.0,96,100,USING
m_2659,539813,58,14.0,96,100,USING
m_2659,550845,58,14.0,96,100,USING
m_2659,595466,58,14.0,96,100,USING
m_2660,220910,85,12.0,96,100,USING
m_2660,224423,85,12.0,96,100,USING
m_2661,157921,14,14.0,96,100,USING
m_2661,162320,14,14.0,96,100,USING
m_2661,170260,14,14.0,96,100,USING
m_2661,537975,14,14.0,96,100,USING
m_2661,549732,14,14.0,96,100,USING
m_2664,131589,38,7.0,96,100,USING
m_2664,324481,38,7.0,96,100,USING
m_2665,342391,61,3.0,96,100,USING
m_2665,344263,61,3.0,96,100,USING
m_2667,162727,24,4.0,96,100,USING
m_2667,163840,24,4.0,96,100,USING
m_2667,171514,24,4.0,96,100,USING
m_2669,357599,9,,96,100,USING
m_2669,360231,9,9.0,96,100,USING
m_2669,425532,9,9.0,96,100,USING
m_2669,426672,9,9.0,96,100,USING
m_2670,125908,251,18.0,96,100,USING
m_2670,134301,251,18.0,96,100,USING
m_2670,174419,251,18.0,96,100,USING
m_2670,569640,251,18.0,96,100,USING
m_2670,574710,251,18.0,96,100,USING
m_2671,539722,30,4.0,96,100,USING
m_2671,547375,30,4.0,96,100,USING
m_2673,251318,134,19.0,96,100,USING
m_2673,257995,134,19.0,96,100,USING
m_2673,324894,134,19.0,96,100,USING
m_2674,252591,74,19.0,96,100,USING
m_2674,349913,74,19.0,96,100,USING
m_2674,403939,74,19.0,96,100,USING
m_2674,476061,74,19.0,96,100,USING
m_2674,485771,74,19.0,96,100,USING
m_2674,573050,74,19.0,96,100,USING
m_2674,581148,74,19.0,96,100,USING
m_2675,242647,58,20.0,96,100,USING
m_2675,244311,58,20.0,96,100,USING
m_2675,248837,58,20.0,96,100,USING
m_2675,250971,58,20.0,96,100,USING
m_2675,378364,58,20.0,96,100,USING
m_2675,381021,58,20.0,96,100,USING
m_2676,230861,3,3.0,96,100,USING
m_2677,357302,103,,96,100,USING
m_2677,358906,103,9.0,96,100,USING
m_2677,447865,103,,96,100,USING
m_2677,449639,103,9.0,96,100,USING
m_2677,553429,103,9.0,96,100,USING
m_2677,559087,103,9.0,96,100,USING
m_2679,552729,80,7.0,96,100,USING
m_2679,556465,80,7.0,96,100,USING
m_2679,574360,80,7.0,96,100,USING
m_2679,578913,80,7.0,96,100,USING
m_268,227046,268,14.0,96,100,USING
m_268,231888,268,14.0,96,100,USING
m_268,569719,268,14.0,96,100,USING
m_268,584379,268,14.0,96,100,USING
m_2681,163788,32,5.0,96,100,USING
m_2681,167267,32,5.0,96,100,USING
m_2681,174209,32,5.0,96,100,USING
m_2681,231152,32,5.0,96,100,USING
m_2681,234808,32,5.0,96,100,USING
m_2681,239352,32,5.0,96,100,USING
m_2681,268048,32,5.0,96,100,USING
m_2681,300697,32,5.0,96,100,USING
m_2681,376607,32,5.0,96,100,USING
m_2681,381703,32,5.0,96,100,USING
m_2681,385433,32,5.0,96,100,USING
m_2681,387437,32,5.0,96,100,USING
m_2681,435477,32,5.0,96,100,USING
m_2681,443366,32,5.0,96,100,USING
m_2681,472755,32,5.0,96,100,USING
m_2681,483891,32,5.0,96,100,USING
m_2681,488986,32,5.0,96,100,USING
m_2682,336377,72,18.0,96,100,USING
m_2682,339369,72,18.0,96,100,USING
m_2684,573050,74,19.0,96,100,USING
m_2684,574326,74,19.0,96,100,USING
m_2685,348665,75,19.0,96,100,USING
m_2685,382257,75,19.0,96,100,USING
m_2686,596370,86,13.0,96,100,USING
m_2687,555802,63,15.0,96,100,USING
m_269,112598,241,5.0,96,100,USING
m_269,117513,241,5.0,96,100,USING
m_269,142343,241,5.0,96,100,USING
m_269,215432,241,5.0,96,100,USING
m_269,222412,241,5.0,96,100,USING
m_2690,348827,51,11.0,96,100,USING
m_2690,402372,51,11.0,96,100,USING
m_2690,464507,51,11.0,96,100,USING
m_2693,447886,21,1.0,96,100,USING
m_2693,453150,21,1.0,96,100,USING
m_2693,456264,21,1.0,96,100,USING
m_2693,557106,21,1.0,96,100,USING
m_2694,157657,82,9.0,96,100,USING
m_2694,160846,82,9.0,96,100,USING
m_2694,331382,82,9.0,96,100,USING
m_2694,340015,82,9.0,96,100,USING
m_2694,344580,82,9.0,96,100,USING
m_2694,539467,82,9.0,96,100,USING
m_2694,547144,82,9.0,96,100,USING
m_2695,570027,125,16.0,96,100,USING
m_2695,573572,125,16.0,96,100,USING
m_2696,141073,184,6.0,96,100,USING
m_2696,318530,184,6.0,96,100,USING
m_2696,321510,184,6.0,96,100,USING
m_2698,568254,107,10.0,96,100,USING
m_2698,582430,107,10.0,96,100,USING
m_2699,596655,247,7.0,96,100,USING
m_27,180229,171,11.0,96,100,USING
m_27,182259,171,11.0,96,100,USING
m_27,314169,171,11.0,96,100,USING
m_27,378358,171,11.0,96,100,USING
m_27,380994,171,11.0,96,100,USING
m_27,388756,171,11.0,96,100,USING
m_27,402852,171,11.0,96,100,USING
m_27,446023,171,11.0,96,100,USING
m_27,448495,171,11.0,96,100,USING
m_270,231836,11,11.0,96,100,USING
m_270,237138,11,11.0,96,100,USING
m_270,498131,11,11.0,96,100,USING
m_270,499887,11,11.0,96,100,USING
m_2700,343548,61,3.0,96,100,USING
m_2700,344605,61,3.0,96,100,USING
m_2702,106861,9,9.0,96,100,USING
m_2702,111786,9,9.0,96,100,USING
m_2702,331456,9,9.0,96,100,USING
m_2704,127599,58,20.0,96,100,USING
m_2704,135763,58,20.0,96,100,USING
m_2704,163019,58,20.0,96,100,USING
m_2704,166516,58,20.0,96,100,USING
m_2704,343260,58,20.0,96,100,USING
m_2707,126343,101,8.0,96,100,USING
m_2707,134576,101,8.0,96,100,USING
m_2707,163732,101,8.0,96,100,USING
m_2707,165794,101,8.0,96,100,USING
m_271,507411,183,5.0,96,100,USING
m_271,556012,183,5.0,96,100,USING
m_271,560770,183,5.0,96,100,USING
m_2712,579472,127,17.0,96,100,USING
m_2712,583043,127,17.0,96,100,USING
m_2713,343550,59,1.0,96,100,USING
m_2713,344607,59,1.0,96,100,USING
m_2714,126153,69,17.0,96,100,USING
m_2714,134409,69,17.0,96,100,USING
m_2714,139368,69,17.0,96,100,USING
m_2714,163707,69,17.0,96,100,USING
m_2714,165690,69,17.0,96,100,USING
m_2714,301269,69,17.0,96,100,USING
m_2716,599406,241,5.0,96,100,USING
m_2717,357340,30,10.0,96,100,USING
m_2717,385934,30,10.0,96,100,USING
m_2717,449716,30,10.0,96,100,USING
m_2717,559120,30,10.0,96,100,USING
m_2719,552998,40,8.0,96,100,USING
m_2719,558830,40,8.0,96,100,USING
m_272,220036,11,11.0,96,100,USING
m_272,223560,11,11.0,96,100,USING
m_2723,135507,44,9.0,96,100,USING
m_2724,223017,65,16.0,96,100,USING
m_2724,228230,65,16.0,96,100,USING
m_2725,568552,96,16.0,96,100,USING
m_2725,575070,96,16.0,96,100,USING
m_2727,571283,87,14.0,96,100,USING
m_2727,578571,87,14.0,96,100,USING
m_273,162881,13,13.0,96,100,USING
m_273,166410,13,13.0,96,100,USING
m_273,167514,13,13.0,96,100,USING
m_273,303020,13,13.0,96,100,USING
m_273,310406,13,13.0,96,100,USING
m_273,312114,13,13.0,96,100,USING
m_273,318307,13,13.0,96,100,USING
m_273,324802,13,13.0,96,100,USING
m_2730,386190,11,11.0,96,100,USING
m_2730,402814,11,11.0,96,100,USING
m_2730,405089,11,11.0,96,100,USING
m_2730,411155,11,11.0,96,100,USING
m_2730,413452,11,11.0,96,100,USING
m_2730,418822,11,11.0,96,100,USING
m_2730,430039,11,11.0,96,100,USING
m_2730,436252,11,11.0,96,100,USING
m_2730,438296,11,11.0,96,100,USING
m_2730,446634,11,11.0,96,100,USING
m_2731,235299,182,5.0,96,100,USING
m_2731,242660,182,5.0,96,100,USING
m_2731,573145,182,5.0,96,100,USING
m_2733,198554,261,11.0,96,100,USING
m_274,158012,62,4.0,96,100,USING
m_274,162701,62,4.0,96,100,USING
m_274,338381,62,4.0,96,100,USING
m_274,344266,62,4.0,96,100,USING
m_2741,232346,126,16.0,96,100,USING
m_2741,249720,126,16.0,96,100,USING
m_2741,251780,126,16.0,96,100,USING
m_2741,553290,126,16.0,96,100,USING
m_2741,560224,126,16.0,96,100,USING
m_2741,566018,126,16.0,96,100,USING
m_2742,318564,225,19.0,96,100,USING
m_2744,162977,20,20.0,96,100,USING
m_2744,164309,20,20.0,96,100,USING
m_2744,168891,20,20.0,96,100,USING
m_2744,303282,20,20.0,96,100,USING
m_2744,310470,20,20.0,96,100,USING
m_2744,312464,20,20.0,96,100,USING
m_2744,327801,20,20.0,96,100,USING
m_2744,329459,20,20.0,96,100,USING
m_2744,573296,20,20.0,96,100,USING
m_2744,581429,20,20.0,96,100,USING
m_2746,339154,62,15.0,96,100,USING
m_2747,538185,220,18.0,96,100,USING
m_2747,550664,220,18.0,96,100,USING
m_2747,572327,220,18.0,96,100,USING
m_2752,198574,158,17.0,96,100,USING
m_2752,212321,158,17.0,96,100,USING
m_2752,219037,158,17.0,96,100,USING
m_2752,260403,158,17.0,96,100,USING
m_2752,263492,158,17.0,96,100,USING
m_2753,125569,29,4.0,96,100,USING
m_2753,130276,29,4.0,96,100,USING
m_2753,162784,29,4.0,96,100,USING
m_2753,171578,29,4.0,96,100,USING
m_2756,341998,118,14.0,96,100,USING
m_2757,599550,28,8.0,96,100,USING
m_2765,154622,35,16.0,96,100,USING
m_2765,156797,35,16.0,96,100,USING
m_2765,213890,35,16.0,96,100,USING
m_2765,216298,35,16.0,96,100,USING
m_2765,218569,35,16.0,96,100,USING
m_2765,567480,35,16.0,96,100,USING
m_2766,598439,256,20.0,96,100,USING
m_2767,375651,149,4.0,96,100,USING
m_2767,378032,149,4.0,96,100,USING
m_2768,348495,177,13.0,96,100,USING
m_2768,435988,177,13.0,96,100,USING
m_2769,213793,5,5.0,96,100,USING
m_2769,259966,5,5.0,96,100,USING
m_2769,263311,5,5.0,96,100,USING
m_277,211868,278,7.0,96,100,USING
m_277,216294,278,7.0,96,100,USING
m_2770,211964,5,5.0,96,100,USING
m_2770,214256,5,5.0,96,100,USING
m_2770,260049,5,5.0,96,100,USING
m_2770,262327,5,5.0,96,100,USING
m_2770,567997,5,5.0,96,100,USING
m_2770,575728,5,5.0,96,100,USING
m_2771,314082,181,5.0,96,100,USING
m_2771,323438,181,5.0,96,100,USING
m_2771,400204,181,5.0,96,100,USING
m_2771,401672,181,5.0,96,100,USING
m_2771,573311,181,5.0,96,100,USING
m_2771,579435,181,5.0,96,100,USING
m_2772,180427,9,9.0,96,100,USING
m_2773,225652,9,9.0,96,100,USING
m_2773,476049,9,9.0,96,100,USING
m_2773,485761,9,9.0,96,100,USING
m_2775,159508,13,13.0,96,100,USING
m_2775,163918,13,13.0,96,100,USING
m_2775,310186,13,13.0,96,100,USING
m_2775,449961,13,13.0,96,100,USING
m_2776,357345,97,17.0,96,100,USING
m_2776,385935,97,17.0,96,100,USING
m_2777,249559,264,12.0,96,100,USING
m_2777,254260,264,12.0,96,100,USING
m_2777,318285,264,12.0,96,100,USING
m_2779,122251,238,4.0,96,100,USING
m_2779,127247,238,4.0,96,100,USING
m_278,255916,48,10.0,96,100,USING
m_278,258643,48,10.0,96,100,USING
m_278,599899,48,10.0,96,100,USING
m_2782,591289,112,2.0,96,100,USING
m_2782,595881,112,2.0,96,100,USING
m_2783,134183,8,8.0,96,100,USING
m_2783,221263,8,8.0,96,100,USING
m_2783,225734,8,8.0,96,100,USING
m_2784,130235,3,3.0,96,100,USING
m_2786,572924,239,4.0,96,100,USING
m_2786,586066,239,4.0,96,100,USING
m_2787,158013,60,2.0,96,100,USING
m_2787,167292,60,2.0,96,100,USING
m_2787,324370,60,2.0,96,100,USING
m_2787,594755,60,2.0,96,100,USING
m_2791,212272,252,18.0,96,100,USING
m_2791,215435,252,18.0,96,100,USING
m_2791,260358,252,18.0,96,100,USING
m_2791,263473,252,18.0,96,100,USING
m_2793,567262,2,2.0,96,100,USING
m_2793,575002,2,2.0,96,100,USING
m_2794,199307,290,2.0,96,100,USING
m_2794,200991,290,2.0,96,100,USING
m_2794,222521,290,2.0,96,100,USING
m_2794,226042,290,2.0,96,100,USING
m_2795,337371,59,14.0,96,100,USING
m_2799,166771,241,5.0,96,100,USING
m_2799,174545,241,5.0,96,100,USING
m_28,251866,55,17.0,96,100,USING
m_28,310069,55,17.0,96,100,USING
m_2800,597659,88,15.0,96,100,USING
m_2802,447885,16,16.0,96,100,USING
m_2802,557105,16,16.0,96,100,USING
m_2803,213434,7,7.0,96,100,USING
m_2803,215330,7,7.0,96,100,USING
m_2803,260645,7,7.0,96,100,USING
m_2804,394100,79,6.0,96,100,USING
m_2805,125585,272,15.0,96,100,USING
m_2805,130313,272,15.0,96,100,USING
m_2805,567342,272,15.0,96,100,USING
m_2805,574249,272,15.0,96,100,USING
m_2807,158029,54,16.0,96,100,USING
m_2807,160904,54,16.0,96,100,USING
m_2807,336502,54,16.0,96,100,USING
m_2807,566354,54,16.0,96,100,USING
m_2807,580258,54,16.0,96,100,USING
m_2808,335026,196,10.0,96,100,USING
m_2808,344577,196,10.0,96,100,USING
m_2809,337635,53,15.0,96,100,USING
m_2810,228295,53,12.0,96,100,USING
m_2810,235182,53,12.0,96,100,USING
m_2811,357271,36,6.0,96,100,USING
m_2811,358790,36,6.0,96,100,USING
m_2813,348515,71,18.0,96,100,USING
m_2813,384014,71,18.0,96,100,USING
m_2814,235758,191,8.0,96,100,USING
m_2814,237378,191,8.0,96,100,USING
m_2815,567786,116,13.0,96,100,USING
m_2815,572931,116,13.0,96,100,USING
m_2818,568374,167,10.0,96,100,USING
m_2818,575802,167,10.0,96,100,USING
m_2819,554576,26,3.0,96,100,USING
m_2819,558203,26,3.0,96,100,USING
m_282,447884,91,18.0,96,100,USING
m_282,557097,91,18.0,96,100,USING
m_2821,162729,24,4.0,96,100,USING
m_2821,168414,24,4.0,96,100,USING
m_2821,331674,24,4.0,96,100,USING
m_2821,336530,24,4.0,96,100,USING
m_2822,252127,243,5.0,96,100,USING
m_2822,256789,243,5.0,96,100,USING
m_2822,534829,243,5.0,96,100,USING
m_2822,550775,243,5.0,96,100,USING
m_2824,555806,19,1.0,96,100,USING
m_2824,558457,19,1.0,96,100,USING
m_2824,567874,19,1.0,96,100,USING
m_2824,574307,19,1.0,96,100,USING
m_2824,581026,19,1.0,96,100,USING
m_2825,127332,169,11.0,96,100,USING
m_2825,135302,169,11.0,96,100,USING
m_2825,162319,169,11.0,96,100,USING
m_2825,170259,169,11.0,96,100,USING
m_2825,539978,169,11.0,96,100,USING
m_2825,547661,169,11.0,96,100,USING
m_2825,593951,169,11.0,96,100,USING
m_2827,348451,75,19.0,96,100,USING
m_2827,351972,75,19.0,96,100,USING
m_2827,402673,75,19.0,96,100,USING
m_2827,405994,75,19.0,96,100,USING
m_2827,445889,75,19.0,96,100,USING
m_2827,449873,75,19.0,96,100,USING
m_2828,159279,92,5.0,96,100,USING
m_2828,250214,92,5.0,96,100,USING
m_2828,414865,92,5.0,96,100,USING
m_2828,444294,92,5.0,96,100,USING
m_2829,367870,49,11.0,96,100,USING
m_283,256455,31,5.0,96,100,USING
m_283,258202,31,5.0,96,100,USING
m_283,285792,31,5.0,96,100,USING
m_283,292228,31,5.0,96,100,USING
m_283,295245,31,5.0,96,100,USING
m_283,310027,31,5.0,96,100,USING
m_283,320650,31,5.0,96,100,USING
m_283,324482,31,5.0,96,100,USING
m_283,367591,31,5.0,96,100,USING
m_283,370161,31,5.0,96,100,USING
m_283,375525,31,5.0,96,100,USING
m_283,377988,31,5.0,96,100,USING
m_283,551769,31,5.0,96,100,USING
m_2830,348495,69,17.0,96,100,USING
m_2830,384009,69,17.0,96,100,USING
m_2830,567671,69,17.0,96,100,USING
m_2830,584569,69,17.0,96,100,USING
m_2832,147785,44,19.0,96,100,USING
m_2832,153665,44,19.0,96,100,USING
m_2833,261858,2,2.0,96,100,USING
m_2833,266391,2,2.0,96,100,USING
m_2833,311731,2,2.0,96,100,USING
m_2833,319967,2,2.0,96,100,USING
m_2833,567239,2,2.0,96,100,USING
m_2833,572654,2,2.0,96,100,USING
m_2834,535187,120,14.0,96,100,USING
m_2834,550945,120,14.0,96,100,USING
m_2834,564325,120,14.0,96,100,USING
m_2834,573479,120,14.0,96,100,USING
m_2835,556076,171,11.0,96,100,USING
m_2835,563559,171,11.0,96,100,USING
m_2838,574284,55,13.0,96,100,USING
m_2839,144786,44,9.0,96,100,USING
m_2839,213216,44,9.0,96,100,USING
m_2839,215155,44,9.0,96,100,USING
m_2839,219814,44,9.0,96,100,USING
m_2839,224415,44,9.0,96,100,USING
m_2839,302359,44,9.0,96,100,USING
m_2839,311358,44,9.0,96,100,USING
m_2839,320560,44,9.0,96,100,USING
m_2839,342312,44,9.0,96,100,USING
m_2839,344198,44,9.0,96,100,USING
m_2839,381704,44,9.0,96,100,USING
m_2839,383550,44,9.0,96,100,USING
m_2839,387419,44,9.0,96,100,USING
m_2839,398699,44,9.0,96,100,USING
m_2839,401471,44,9.0,96,100,USING
m_2839,433604,44,9.0,96,100,USING
m_2839,557769,44,9.0,96,100,USING
m_2839,574115,44,9.0,96,100,USING
m_2839,582548,44,9.0,96,100,USING
m_2839,585888,44,9.0,96,100,USING
m_2839,595749,44,9.0,96,100,USING
m_2839,597426,44,9.0,96,100,USING
m_284,296063,279,7.0,96,100,USING
m_284,299911,279,7.0,96,100,USING
m_2840,216279,252,8.0,96,100,USING
m_2840,221020,252,8.0,96,100,USING
m_2840,224528,252,8.0,96,100,USING
m_2841,198736,101,8.0,96,100,USING
m_2841,205525,101,8.0,96,100,USING
m_2841,207089,101,8.0,96,100,USING
m_2841,253048,101,8.0,96,100,USING
m_2841,306364,101,8.0,96,100,USING
m_2841,321603,101,8.0,96,100,USING
m_2841,323347,101,8.0,96,100,USING
m_2841,326188,101,8.0,96,100,USING
m_2841,340167,101,8.0,96,100,USING
m_2841,537369,101,8.0,96,100,USING
m_2841,539792,101,8.0,96,100,USING
m_2844,227035,243,5.0,96,100,USING
m_2844,228839,243,5.0,96,100,USING
m_2844,233461,243,5.0,96,100,USING
m_2845,231947,194,9.0,96,100,USING
m_2845,233802,194,9.0,96,100,USING
m_2846,348371,29,9.0,96,100,USING
m_2846,402564,29,9.0,96,100,USING
m_2846,472158,29,9.0,96,100,USING
m_2848,101598,23,3.0,96,100,USING
m_2848,110196,23,3.0,96,100,USING
m_2848,119450,23,3.0,96,100,USING
m_2848,181288,23,3.0,96,100,USING
m_2848,184988,23,3.0,96,100,USING
m_2848,186890,23,3.0,96,100,USING
m_2848,336191,23,3.0,96,100,USING
m_2848,354574,23,3.0,96,100,USING
m_2848,357331,23,3.0,96,100,USING
m_2848,447075,23,3.0,96,100,USING
m_2848,449668,23,3.0,96,100,USING
m_2848,490095,23,3.0,96,100,USING
m_285,563623,256,20.0,96,100,USING
m_285,573549,256,20.0,96,100,USING
m_2851,224470,9,9.0,96,100,USING
m_2851,229235,9,9.0,96,100,USING
m_2852,322198,284,9.0,96,100,USING
m_2852,323509,284,9.0,96,100,USING
m_2852,540018,284,9.0,96,100,USING
m_2852,547697,284,9.0,96,100,USING
m_2854,340259,135,19.0,96,100,USING
m_2854,344870,135,19.0,96,100,USING
m_2854,547604,135,19.0,96,100,USING
m_2854,549645,135,19.0,96,100,USING
m_2854,583042,135,19.0,96,100,USING
m_2855,116489,6,6.0,96,100,USING
m_2858,213122,88,15.0,96,100,USING
m_2858,214973,88,15.0,96,100,USING
m_2859,127349,136,20.0,96,100,USING
m_2859,135302,136,20.0,96,100,USING
m_2859,165893,136,20.0,96,100,USING
m_2860,346329,91,18.0,96,100,USING
m_2860,377862,91,18.0,96,100,USING
m_2860,381735,91,18.0,96,100,USING
m_2860,383618,91,18.0,96,100,USING
m_2860,389321,91,18.0,96,100,USING
m_2860,391186,91,18.0,96,100,USING
m_2860,406253,91,18.0,96,100,USING
m_2860,574136,91,18.0,96,100,USING
m_2861,447075,52,14.0,96,100,USING
m_2861,557105,52,14.0,96,100,USING
m_2861,569428,52,14.0,96,100,USING
m_2861,584088,52,14.0,96,100,USING
m_2861,597737,52,14.0,96,100,USING
m_2862,595183,254,19.0,96,100,USING
m_2865,212146,79,6.0,96,100,USING
m_2865,214299,79,6.0,96,100,USING
m_2865,260249,79,6.0,96,100,USING
m_2865,263439,79,6.0,96,100,USING
m_2865,538524,79,6.0,96,100,USING
m_2865,552795,79,6.0,96,100,USING
m_2865,598392,79,6.0,96,100,USING
m_2868,212203,4,4.0,96,100,USING
m_2868,215422,4,4.0,96,100,USING
m_2868,260328,4,4.0,96,100,USING
m_2868,262397,4,4.0,96,100,USING
m_287,569903,6,6.0,96,100,USING
m_287,571768,6,6.0,96,100,USING
m_287,577516,6,6.0,96,100,USING
m_287,580865,6,6.0,96,100,USING
m_287,584265,6,6.0,96,100,USING
m_287,586066,6,6.0,96,100,USING
m_287,591865,6,6.0,96,100,USING
m_2871,252253,34,6.0,96,100,USING
m_2871,324332,34,6.0,96,100,USING
m_2872,292077,30,10.0,96,100,USING
m_2872,293853,30,10.0,96,100,USING
m_2872,346410,30,10.0,96,100,USING
m_2872,348208,30,10.0,96,100,USING
m_2872,367182,30,10.0,96,100,USING
m_2872,369187,30,10.0,96,100,USING
m_2872,383700,30,10.0,96,100,USING
m_2872,393164,30,10.0,96,100,USING
m_2872,403449,30,10.0,96,100,USING
m_2872,433755,30,10.0,96,100,USING
m_2872,435597,30,10.0,96,100,USING
m_2872,531031,30,10.0,96,100,USING
m_2872,535012,30,10.0,96,100,USING
m_2878,569903,19,19.0,96,100,USING
m_2878,571769,19,19.0,96,100,USING
m_2878,577517,19,19.0,96,100,USING
m_2878,579220,19,19.0,96,100,USING
m_2878,584265,19,19.0,96,100,USING
m_2878,586066,19,19.0,96,100,USING
m_2878,590819,19,19.0,96,100,USING
m_288,348329,64,16.0,96,100,USING
m_288,402508,64,16.0,96,100,USING
m_288,463413,64,16.0,96,100,USING
m_2880,242416,133,9.0,96,100,USING
m_2881,166608,217,17.0,96,100,USING
m_2881,167677,217,17.0,96,100,USING
m_2882,224401,252,18.0,96,100,USING
m_2882,225357,252,18.0,96,100,USING
